model,bs,seq_len,latency
resnet152,16,0,55202
resnet152,16,0,44139
resnet152,16,0,66133
resnet152,16,0,73863
resnet152,16,0,66017
resnet152,16,0,59430
resnet152,16,0,77231
resnet152,16,0,59455
resnet152,16,0,59291
resnet152,16,0,57302
resnet152,16,0,62514
resnet152,16,0,44631
resnet152,16,0,55512
resnet152,16,0,58458
resnet152,16,0,74210
resnet152,16,0,83586
resnet152,16,0,93596
resnet152,16,0,60553
resnet152,16,0,69145
resnet152,16,0,62071
resnet152,16,0,42114
resnet152,16,0,73858
resnet152,16,0,56456
resnet152,16,0,50338
resnet152,16,0,66105
resnet152,16,0,72484
resnet152,16,0,63864
resnet152,16,0,75217
resnet152,16,0,65550
resnet152,16,0,68710
resnet152,16,0,82278
resnet152,16,0,49446
resnet152,16,0,54944
resnet152,16,0,57932
resnet152,16,0,59293
resnet152,16,0,57115
resnet152,16,0,61758
resnet152,16,0,59044
resnet152,16,0,83583
resnet152,16,0,63449
resnet152,16,0,44236
resnet152,16,0,60469
resnet152,16,0,48755
resnet152,16,0,82978
resnet152,16,0,53552
resnet152,16,0,56757
resnet152,16,0,61603
resnet152,16,0,52161
resnet152,16,0,67200
resnet152,16,0,72618
resnet152,16,0,67209
resnet152,16,0,51270
resnet152,16,0,56361
resnet152,16,0,64346
resnet152,16,0,89983
resnet152,16,0,64130
resnet152,16,0,55023
resnet152,16,0,75852
resnet152,16,0,59922
resnet152,16,0,73094
resnet152,16,0,74386
resnet152,16,0,55905
resnet152,16,0,68644
resnet152,16,0,61910
resnet152,16,0,73071
resnet152,16,0,80551
resnet152,16,0,68157
resnet152,16,0,56595
resnet152,16,0,66357
resnet152,16,0,68061
resnet152,16,0,78159
resnet152,16,0,55520
resnet152,16,0,67584
resnet152,16,0,63001
resnet152,16,0,71511
resnet152,16,0,81499
resnet152,16,0,57674
resnet152,16,0,87815
resnet152,16,0,58842
resnet152,16,0,73733
resnet152,16,0,52986
resnet152,16,0,51817
resnet152,16,0,78797
resnet152,16,0,45752
resnet152,16,0,85039
resnet152,16,0,61546
resnet152,16,0,50502
resnet152,16,0,49943
resnet152,16,0,43619
resnet152,16,0,65867
resnet152,16,0,49198
resnet152,16,0,96441
resnet152,16,0,82986
resnet152,16,0,58339
resnet152,16,0,57255
resnet152,16,0,54259
resnet152,16,0,67117
resnet152,16,0,69117
resnet152,16,0,72804
resnet152,16,0,47839
resnet152,16,0,80217
resnet152,16,0,61676
resnet152,16,0,44851
resnet152,16,0,66035
resnet152,16,0,71857
resnet152,16,0,54938
resnet152,16,0,59504
resnet152,16,0,44909
resnet152,16,0,84932
resnet152,16,0,62351
resnet152,16,0,57343
resnet152,16,0,76356
