model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,4,48,1,0,vgg19,4,9,1,0,bert,3,10,1,16,23446.0,24634.01020408163,2340.321177569778
resnet152,34,41,1,0,vgg19,13,19,1,0,bert,3,12,1,32,12039.0,13756.734693877552,2320.2767320486
resnet152,47,51,1,0,vgg19,7,18,1,0,bert,8,12,1,32,5625.5,5837.4795918367345,879.152470229162
resnet152,3,29,1,0,vgg19,7,20,1,0,bert,0,4,1,64,14403.0,15108.581632653062,1876.1948515245238
resnet152,1,25,1,0,vgg19,17,21,1,0,bert,7,11,1,16,13202.5,13753.632653061224,1670.9410545897092
resnet152,9,14,1,0,vgg19,11,22,1,0,bert,8,12,1,64,7029.5,7289.448979591837,1539.4730951407448
resnet152,38,42,1,0,vgg19,10,15,1,0,bert,3,10,1,16,9407.0,10467.448979591836,2234.969324185453
resnet152,41,49,1,0,vgg19,2,19,1,0,bert,0,9,1,64,12110.5,12922.469387755102,1626.2213445001232
resnet152,8,44,1,0,vgg19,7,17,1,0,bert,3,7,1,8,19387.0,20383.214285714286,2469.3758124394963
resnet152,42,47,1,0,vgg19,15,19,1,0,bert,2,9,1,8,9032.5,10466.938775510203,2202.8591060595595
resnet152,35,42,1,0,vgg19,0,4,1,0,bert,3,11,1,16,11444.0,12123.520408163266,2303.1337135834583
resnet152,16,30,1,0,vgg19,16,22,1,0,bert,4,9,1,16,7922.5,8676.244897959185,1692.6845786744004
resnet152,27,52,1,0,vgg19,12,17,1,0,bert,2,8,1,64,13656.0,14241.80612244898,1790.3355269742567
resnet152,30,49,1,0,vgg19,6,17,1,0,bert,0,12,1,64,19209.5,19109.438775510203,3169.3942480090395
resnet152,30,34,1,0,vgg19,10,17,1,0,bert,8,12,1,8,5437.0,6101.428571428572,1217.10099693275
resnet152,9,29,1,0,vgg19,10,21,1,0,bert,3,10,1,32,11694.0,12991.061224489797,2392.9561123086305
resnet152,4,52,1,0,vgg19,5,19,1,0,bert,7,12,1,64,25991.5,26059.979591836734,828.3672775540341
resnet152,24,45,1,0,vgg19,1,14,1,0,bert,7,11,1,8,11625.5,11703.5,516.3152266448338
resnet152,42,50,1,0,vgg19,2,10,1,0,bert,0,11,1,16,13493.0,14016.214285714286,1415.095722225611
resnet152,14,28,1,0,vgg19,7,11,1,0,bert,7,11,1,8,7683.0,8024.316326530612,1264.2983824784108
resnet152,4,29,1,0,vgg19,7,14,1,0,bert,8,12,1,16,13738.0,13894.387755102041,490.3295150400904
resnet152,33,46,1,0,vgg19,3,12,1,0,bert,6,11,1,16,7381.0,8068.193877551021,1659.767814215402
resnet152,31,46,1,0,vgg19,9,18,1,0,bert,0,7,1,64,11450.5,11847.34693877551,2425.841663751505
resnet152,30,40,1,0,vgg19,5,15,1,0,bert,7,12,1,64,6984.0,7570.959183673469,1277.8833736696688
resnet152,46,50,1,0,vgg19,8,21,1,0,bert,0,4,1,32,5719.5,5942.0,750.2472109585083
resnet152,7,40,1,0,vgg19,8,16,1,0,bert,3,7,1,32,17801.0,17844.438775510203,501.2143634098055
resnet152,24,45,1,0,vgg19,3,11,1,0,bert,0,12,1,8,17670.0,18002.948979591838,3147.5133507763367
resnet152,39,48,1,0,vgg19,16,20,1,0,bert,6,11,1,32,6957.5,7740.969387755102,1460.15124638792
resnet152,34,43,1,0,vgg19,9,22,1,0,bert,4,8,1,64,5994.0,6731.418367346939,1398.190659705296
resnet152,4,33,1,0,vgg19,4,10,1,0,bert,4,9,1,64,15778.0,15805.581632653062,357.87450552317483
resnet152,19,48,1,0,vgg19,6,14,1,0,bert,6,12,1,16,15591.0,15618.122448979591,499.7282989398833
resnet152,46,50,1,0,vgg19,11,22,1,0,bert,3,7,1,64,6722.5,7135.591836734694,1588.8488056704136
resnet152,36,40,1,0,vgg19,0,14,1,0,bert,6,12,1,16,7985.5,9061.897959183674,1949.462921798007
resnet152,33,42,1,0,vgg19,2,11,1,0,bert,2,6,1,8,5358.5,5939.724489795918,1478.752927304793
resnet152,27,44,1,0,vgg19,1,6,1,0,bert,0,5,1,64,9376.5,9654.30612244898,901.6925966991785
resnet152,42,47,1,0,vgg19,16,22,1,0,bert,5,9,1,16,5234.0,5369.336734693878,535.301649537437
resnet152,25,37,1,0,vgg19,10,22,1,0,bert,7,12,2,16,6929.5,7171.275510204082,939.2960323236894
resnet152,33,39,1,0,vgg19,8,14,1,0,bert,5,10,2,16,6983.0,8052.193877551021,1858.2643408220151
resnet152,34,52,1,0,vgg19,12,20,1,0,bert,7,12,2,64,10205.0,11126.724489795919,1789.0627393466718
resnet152,36,52,1,0,vgg19,2,19,1,0,bert,5,9,2,16,9240.5,9618.989795918367,1326.5283253120003
resnet152,33,39,1,0,vgg19,5,11,1,0,bert,3,12,2,64,11968.5,13000.020408163266,1862.897819338944
resnet152,29,36,1,0,vgg19,4,22,1,0,bert,5,9,2,8,5392.0,5900.84693877551,1415.7371942217503
resnet152,2,36,1,0,vgg19,15,21,1,0,bert,7,11,2,16,18372.5,19114.48979591837,1870.3518999075318
resnet152,46,50,1,0,vgg19,11,20,1,0,bert,5,10,2,32,7246.5,8209.622448979591,1702.3171094507322
resnet152,1,28,1,0,vgg19,9,19,1,0,bert,2,11,2,8,14896.0,15637.020408163266,1474.407698300574
resnet152,24,51,1,0,vgg19,15,22,1,0,bert,4,12,2,8,15070.5,15202.540816326531,607.5457515041663
resnet152,31,50,1,0,vgg19,2,7,1,0,bert,3,7,2,16,10819.5,11710.510204081633,2056.7342413865226
resnet152,25,36,1,0,vgg19,0,13,1,0,bert,2,7,2,64,8703.5,9003.479591836734,1860.0887362506026
resnet152,29,52,1,0,vgg19,16,22,1,0,bert,1,6,2,16,12755.0,12801.612244897959,376.96696744401896
resnet152,40,45,1,0,vgg19,9,16,1,0,bert,6,11,2,32,6953.5,7601.010204081633,1386.895023431235
resnet152,38,45,1,0,vgg19,11,15,1,0,bert,0,11,2,64,14339.0,15415.836734693878,2159.2792433808695
resnet152,21,29,1,0,vgg19,7,21,1,0,bert,2,7,2,64,7002.0,7455.938775510204,1336.922065229107
resnet152,32,38,1,0,vgg19,1,21,1,0,bert,6,11,2,32,8359.0,8631.061224489797,1606.823179738654
resnet152,3,52,1,0,vgg19,9,18,1,0,bert,1,11,2,16,26334.0,26415.0,679.2901006317746
resnet152,19,33,1,0,vgg19,4,16,1,0,bert,5,11,2,8,8043.0,9209.275510204081,1886.7238086738016
resnet152,5,12,1,0,vgg19,16,21,1,0,bert,2,12,2,32,13691.5,15303.183673469388,2630.1702371649135
resnet152,24,48,1,0,vgg19,9,21,1,0,bert,4,9,2,16,13132.5,13687.5,2009.0397353370752
resnet152,36,45,1,0,vgg19,11,18,1,0,bert,0,9,2,8,11215.5,11246.84693877551,286.62830058232305
resnet152,12,37,1,0,vgg19,7,15,1,0,bert,2,7,2,32,13473.0,13495.081632653062,186.06547418327972
resnet152,18,42,1,0,vgg19,2,11,1,0,bert,2,10,2,64,14517.0,15114.959183673469,2401.712645381851
resnet152,26,51,1,0,vgg19,11,15,1,0,bert,2,7,2,64,13985.0,14000.377551020409,85.5458482283304
resnet152,16,25,1,0,vgg19,11,21,1,0,bert,5,10,2,16,6914.0,7148.2040816326535,999.0743262496015
resnet152,28,32,1,0,vgg19,9,20,1,0,bert,4,8,2,16,5692.5,5726.438775510204,248.30655289529824
resnet152,28,44,1,0,vgg19,10,16,1,0,bert,3,8,2,32,8878.0,9591.142857142857,1476.7348980719842
resnet152,33,42,1,0,vgg19,17,21,1,0,bert,1,10,2,16,13709.5,14356.040816326531,2601.802475358767
resnet152,7,11,1,0,vgg19,7,11,1,0,bert,8,12,2,16,5665.0,6390.65306122449,1263.4814560718996
resnet152,43,51,1,0,vgg19,10,15,1,0,bert,4,9,2,64,6934.0,7556.948979591837,1441.7802655507571
resnet152,25,42,1,0,vgg19,5,18,1,0,bert,8,12,2,16,9484.0,9521.591836734693,413.6800458585407
resnet152,36,51,1,0,vgg19,9,15,1,0,bert,1,9,2,64,11530.5,12154.214285714286,2151.091423260408
resnet152,26,36,1,0,vgg19,5,20,1,0,bert,1,10,2,8,13199.5,13845.265306122448,2565.6988289027745
resnet152,47,52,1,0,vgg19,1,12,1,0,bert,8,12,2,32,5785.5,6298.1122448979595,1107.9592094703046
