model,bs,seq_len,latency
resnet152,16,0,39039
resnet152,16,0,38574
resnet152,16,0,39126
resnet152,16,0,38763
resnet152,16,0,38841
resnet152,16,0,38538
resnet152,16,0,38601
resnet152,16,0,38804
resnet152,16,0,38640
resnet152,16,0,38715
resnet152,16,0,38656
resnet152,16,0,39066
resnet152,16,0,38551
resnet152,16,0,38650
resnet152,16,0,39518
resnet152,16,0,39340
resnet152,16,0,39380
resnet152,16,0,38641
resnet152,16,0,48032
resnet152,16,0,48141
resnet152,16,0,39300
resnet152,16,0,38896
resnet152,16,0,39284
resnet152,16,0,39766
resnet152,16,0,39778
resnet152,16,0,38742
resnet152,16,0,39121
resnet152,16,0,38652
resnet152,16,0,39003
resnet152,16,0,52056
resnet152,16,0,47407
resnet152,16,0,57216
resnet152,16,0,47397
resnet152,16,0,48788
resnet152,16,0,47988
resnet152,16,0,43120
resnet152,16,0,53359
resnet152,16,0,48137
resnet152,16,0,43666
resnet152,16,0,50756
resnet152,16,0,55232
resnet152,16,0,44628
resnet152,16,0,45878
resnet152,16,0,49239
resnet152,16,0,43674
resnet152,16,0,52861
resnet152,16,0,43180
resnet152,16,0,51053
resnet152,16,0,45581
resnet152,16,0,59893
resnet152,16,0,45778
resnet152,16,0,54872
resnet152,16,0,53258
resnet152,16,0,44346
resnet152,16,0,39280
resnet152,16,0,38750
resnet152,16,0,48754
resnet152,16,0,42431
resnet152,16,0,53125
resnet152,16,0,50792
resnet152,16,0,59096
resnet152,16,0,45533
resnet152,16,0,57731
resnet152,16,0,45951
resnet152,16,0,58679
resnet152,16,0,43305
resnet152,16,0,38979
resnet152,16,0,43740
resnet152,16,0,52986
resnet152,16,0,46142
