model,start,end,bs,model,start,end,bs,median,mean,var
inception_v3,2,12,1,vgg16,13,17,2,23337.0,23536.0,341.05503954640517
inception_v3,4,8,1,vgg16,0,15,2,9136.0,9202.42,358.0405893191441
inception_v3,3,10,1,vgg16,3,8,2,16827.5,16931.56,224.13198433066177
inception_v3,0,8,1,vgg16,2,8,2,14513.0,14622.55,399.8255963542104
inception_v3,8,13,1,vgg16,10,15,2,13134.0,13157.66,116.92093225765863
inception_v3,2,8,1,vgg16,1,15,2,13020.0,13082.23,154.7833230680877
inception_v3,6,10,1,vgg16,1,15,2,11514.5,11580.76,369.61079854354904
inception_v3,2,13,1,vgg16,7,13,2,25965.0,26193.99,517.2550917100768
inception_v3,9,13,1,vgg16,4,18,2,10423.5,10417.24,86.68057683241383
inception_v3,1,12,1,vgg16,11,18,2,23900.0,24134.79,460.1723654240876
inception_v3,9,13,1,vgg16,2,17,2,10438.5,10437.0,114.05560047625895
inception_v3,7,12,1,vgg16,13,17,2,13146.0,13171.15,88.56719200697286
inception_v3,6,13,1,vgg16,1,9,2,18596.5,18647.37,264.8085971036439
inception_v3,1,6,1,vgg16,10,18,2,8362.0,8372.57,115.91395558775484
