model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,3,7,1,0,inception_v3,0,5,1,0,bert,0,8,1,32,10749.5,10727.163265306122,98.44927149921187
resnet152,18,23,1,0,inception_v3,8,12,1,0,bert,5,11,1,32,8247.5,8281.132653061224,191.2285008727059
resnet152,47,52,1,0,inception_v3,8,13,1,0,bert,4,10,1,32,8227.0,8346.65306122449,561.2463008748751
resnet152,1,19,1,0,inception_v3,6,14,1,0,bert,5,9,1,32,11619.5,12968.65306122449,2599.262564581248
resnet152,13,44,1,0,inception_v3,4,10,1,0,bert,7,12,1,8,19657.5,19662.214285714286,142.91914725837552
resnet152,48,52,1,0,inception_v3,9,14,1,0,bert,8,12,1,8,6570.0,6592.959183673469,142.8553513007195
resnet152,23,52,1,0,inception_v3,1,10,1,0,bert,8,12,1,64,18467.0,19635.367346938776,2807.4370779572037
resnet152,38,45,1,0,inception_v3,4,13,1,0,bert,5,11,1,32,13193.5,13236.520408163266,308.8755191306051
resnet152,13,18,1,0,inception_v3,5,12,1,0,bert,8,12,1,64,10510.5,10495.887755102041,79.86990476266496
resnet152,34,47,1,0,inception_v3,8,13,1,0,bert,8,12,1,8,8693.5,8720.336734693878,186.11149521338618
resnet152,1,8,1,0,inception_v3,8,13,1,0,bert,1,7,1,64,8278.0,8505.102040816326,736.6073427157605
resnet152,4,41,1,0,inception_v3,5,10,1,0,bert,0,5,1,32,22837.5,23822.969387755104,2513.641977064118
resnet152,46,52,1,0,inception_v3,1,11,1,0,bert,0,8,1,16,12694.0,12808.061224489797,675.5872247847633
resnet152,3,31,1,0,inception_v3,9,14,1,0,bert,0,8,1,32,17344.5,18604.26530612245,2743.8943223203114
resnet152,26,36,1,0,inception_v3,3,13,1,0,bert,0,9,1,8,14409.5,14405.244897959185,166.63635473349487
resnet152,13,48,1,0,inception_v3,5,10,1,0,bert,0,6,1,16,22139.0,22165.051020408162,310.22287486707927
resnet152,30,35,1,0,inception_v3,4,9,1,0,bert,4,11,1,32,9509.0,9547.622448979591,282.7398210985125
