model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,10,35,4,0,resnet152,50,52,4,0,vgg19,0,22,8,0,14616.5,13765.5,1641.2078444778133
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,4,8,0,25024.0,25852.84693877551,2235.6260199465514
resnet101,1,35,4,0,resnet152,0,42,4,0,vgg19,0,12,8,0,20473.0,20490.95918367347,161.88745891648202
resnet101,27,35,4,0,resnet152,0,46,4,0,vgg19,0,21,8,0,23500.0,23033.132653061224,1148.4674938560438
resnet101,0,35,4,0,resnet152,0,8,4,0,vgg19,1,21,8,0,16962.5,18084.173469387755,2077.817452970197
resnet101,0,3,4,0,resnet152,37,52,4,0,vgg19,3,13,8,0,8875.5,8422.15306122449,903.7349186032782
resnet101,0,15,4,0,resnet152,12,52,4,0,vgg19,0,7,8,0,19189.5,19237.23469387755,365.6222205830629
resnet101,0,35,4,0,resnet152,37,52,4,0,vgg19,0,22,8,0,16884.0,18191.04081632653,1878.9011819133148
resnet101,0,35,4,0,resnet152,46,52,4,0,vgg19,17,22,8,0,16602.0,16911.255102040817,1005.5480718090346
resnet101,0,35,4,0,resnet152,0,11,4,0,vgg19,0,15,8,0,16715.0,16732.571428571428,193.3143786157456
resnet101,0,6,4,0,resnet152,0,37,4,0,vgg19,0,22,8,0,17852.5,19103.0,2170.388472704594
resnet101,0,35,4,0,resnet152,6,20,4,0,vgg19,0,22,8,0,17063.0,17962.448979591838,1715.1828612124475
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,18,8,0,24759.5,26634.85714285714,3120.4716611043114
resnet101,0,35,4,0,resnet152,2,52,4,0,vgg19,13,22,8,0,24719.0,24725.581632653062,529.2617292323218
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,12,22,8,0,25973.0,26920.377551020407,3270.9121972858256
